content,label,clean_text,label_num
"AP - A plane carrying members of the Hendrick Motorsports organization was missing Sunday after losing contact with the Federal Aviation Administration on its way to a NASCAR race, and a search was underway for the aircraft.",Sports,"['plane', 'carri', 'member', 'hendrick', 'motorsport', 'organ', 'miss', 'sunday', 'lose', 'contact', 'feder', 'aviat', 'administr', 'way', 'nascar', 'race', 'search', 'underway', 'aircraft']",2
"INDIANAPOLIS Byron Leftwich was flawless on a 30-yard drive in the final four minutes, and rookie kicker Josh Scobee made a season-long 53-yard field goal to help the Jacksonville Jaguars pull off a 27-to-24 win over Indianapolis.",Sports,"['indianapoli', 'byron', 'leftwich', 'flawless', 'yard', 'drive', 'final', 'minut', 'rooki', 'kicker', 'josh', 'scobe', 'season-long', 'yard', 'field', 'goal', 'help', 'jacksonvill', 'jaguar', 'pull', 'win', 'indianapoli']",2
"The Miami Dolphins finally gave their fans reason to celebrate, combining a polished offensive performance with solid defense for their first victory this season, 31-14 over the St.",Sports,"['miami', 'dolphin', 'final', 'gave', 'fan', 'reason', 'celebr', 'combin', 'polish', 'offens', 'perform', 'solid', 'defens', 'victori', 'season', 'st']",2
"Race fans wave American flags in the stands during the singing of the National Anthem prior to the start of the NASCAR Subway 500 stock car race at Martinsville Speedway in Martinsville, Va.",Sports,"['race', 'fan', 'wave', 'american', 'flag', 'stand', 'dure', 'sing', 'nation', 'anthem', 'prior', 'start', 'nascar', 'subway', 'stock', 'car', 'race', 'martinsvill', 'speedway', 'martinsvill', 'va']",2
"MINNEAPOLIS -- With Randy Moss relegated to two snaps of decoy duty, Daunte Culpepper and the Minnesota Vikings shifted gears and grinded one out against the Tennessee Titans.",Sports,"['minneapoli', 'randi', 'moss', 'releg', 'snap', 'decoy', 'duti', 'daunt', 'culpepp', 'minnesota', 'vike', 'shift', 'gear', 'grind', 'tennesse', 'titan']",2
The Williams team breathed a sigh of relief after Juan Pablo Montoya #39;s victory in the Brazilian Grand Prix. The team finished fourth in the constructors standings but technical director Sam Michael was full of praise for the Colombian #39;s performance.,Sports,"['william', 'team', 'breath', 'sigh', 'relief', 'juan', 'pablo', 'montoya', 'victori', 'brazilian', 'grand', 'prix', 'team', 'finish', 'fourth', 'constructor', 'stand', 'technic', 'director', 'sam', 'michael', 'prais', 'colombian', 'perform']",2
"AP - A plane owned by the Hendrick Motorsports organization crashed Sunday on its way to a NASCAR race, killing all 10 people aboard, federal officials said. A spokesman for a funeral home where the bodies were being taken said the dead included the son, brother and two nieces of Rick Hendrick, owner of one of the most successful organizations in NASCAR history.",Sports,"['plane', 'hendrick', 'motorsport', 'organ', 'crash', 'sunday', 'way', 'nascar', 'race', 'kill', 'peopl', 'aboard', 'feder', 'offici', 'spokesman', 'funer', 'home', 'bodi', 'taken', 'dead', 'includ', 'son', 'brother', 'niec', 'rick', 'hendrick', 'owner', 'success', 'organ', 'nascar', 'histori']",2
"Five years may not seem a whole lot, but consider what has happened since the last time the Green Bay Packers played the Dallas Cowboys prior to today #39;s meeting.",Sports,"['year', 'lot', 'consid', 'happen', 'sinc', 'time', 'green', 'bay', 'packer', 'play', 'dalla', 'cowboy', 'prior', 'today', 'meet']",2
"Of the 115 rushing yards Corey Dillon rolled up against the Jets on Sunday, it was the final 12 that might have been the most important.",Sports,"['rush', 'yard', 'corey', 'dillon', 'roll', 'jet', 'sunday', 'final', 'import']",2
"The race for the Champ Car drivers #39; title is going to Mexico City in two weeks. Bruno Junqueira won yesterday #39;s Lexmark Indy 300 ahead of teammate Sebastien Bourdais, stalling Bourdais #39; run to the 2004 championship",Sports,"['race', 'champ', 'car', 'driver', 'titl', 'mexico', 'citi', 'week', 'bruno', 'junqueira', 'won', 'yesterday', 'lexmark', 'indi', 'ahead', 'teammat', 'sebastien', 'bourdai', 'stall', 'bourdai', 'run', 'championship']",2
"A first win on the European Tour - any tour, in fact - is a notable feat in any golfer #39;s career. But the one by South African Richard Sterne in the Madrid Open yesterday deserves special mention.",Sports,"['win', 'european', 'tour', 'ani', 'tour', 'fact', 'notabl', 'feat', 'ani', 'golfer', 'career', 'south', 'african', 'richard', 'stern', 'madrid', 'open', 'yesterday', 'deserv', 'special', 'mention']",2
"They beat a bunch of bad teams -- some, just barely -- to become the first team in franchise history to get off to a 5-0 start. Still, we couldn #39;t tell just how good the Jets really were.",Sports,"['beat', 'bunch', 'bad', 'team', 'just', 'bare', 'becom', 'team', 'franchis', 'histori', 'start', 'couldn', 't', 'tell', 'just', 'good', 'jet', 'realli']",2
Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden PGA Tour tournament victory at the Funai Classic on Sunday.,Sports,"['ryan', 'palmer', 'came', 'shot', 'magnific', 'earn', 'maiden', 'pga', 'tour', 'tournament', 'victori', 'funai', 'classic', 'sunday']",2
SIR ALEX FERGUSON was pelted with food and pea soup by an Arsenal player in an extraordinary tunnel bust-up at Old Trafford yesterday.,Sports,"['sir', 'alex', 'ferguson', 'pelt', 'food', 'pea', 'soup', 'arsenal', 'player', 'extraordinari', 'tunnel', 'bust-up', 'old', 'trafford', 'yesterday']",2
"Jimmie Johnson, center, winner of the NASCAR Subway 500 race, is escorted to a NEXTEL Cup trailer after the race at Martinsville Speedway in Martinsville, Va.",Sports,"['jimmi', 'johnson', 'center', 'winner', 'nascar', 'subway', 'race', 'escort', 'nextel', 'cup', 'trailer', 'race', 'martinsvill', 'speedway', 'martinsvill', 'va']",2
"The first at-bat of the game seemed to go on and on, with Red Sox starting pitcher Curt Schilling aiming to end the inning with little damage, and St. Louis leadoff batter Edgar Renteria aiming to throw a wrench is his game plan. Twelve pitches later, after several fouls, Schilling got Renteria to ground out to shortstop.",Sports,"['at-bat', 'game', 'red', 'sox', 'start', 'pitcher', 'curt', 'schill', 'aim', 'end', 'inning', 'littl', 'damag', 'st', 'loui', 'leadoff', 'batter', 'edgar', 'renteria', 'aim', 'throw', 'wrench', 'game', 'plan', 'twelv', 'pitch', 'later', 'sever', 'foul', 'schill', 'got', 'renteria', 'ground', 'shortstop']",2
"The world #39;s richest soccer club, Manchester United (MNU.L: Quote, Profile, Research) , has called off talks with US sports tycoon Malcolm Glazer over his proposed",Sports,"['world', 'richest', 'soccer', 'club', 'manchest', 'unit', 'mnu', 'l', 'quot', 'profil', 'research', 'talk', 'sport', 'tycoon', 'malcolm', 'glazer', 'propos']",2
"MARTINSVILLE, Va. -- A Hendrick Motorsports plane crashed yesterday on its way to a NASCAR race, killing all 10 people aboard, including the son, brother and two nieces of the owner of one of auto racing's most successful organizations.",Sports,"['martinsvill', 'va', 'hendrick', 'motorsport', 'plane', 'crash', 'yesterday', 'way', 'nascar', 'race', 'kill', 'peopl', 'aboard', 'includ', 'son', 'brother', 'niec', 'owner', 'auto', 'race', 'success', 'organ']",2
Mount St. Helen #39;s in Oregon has been active these last few months but that is nothing compared to the eruption at Old Trafford on Sunday.,Sports,"['mount', 'st', 'helen', 'oregon', 'activ', 'month', 'noth', 'compar', 'erupt', 'old', 'trafford', 'sunday']",2
"While not pleased, the Jets were neither surprised at the outcome of their showdown against the Patriots, nor downcast about their future.",Sports,"['pleas', 'jet', 'surpris', 'outcom', 'showdown', 'patriot', 'downcast', 'futur']",2
"When Lecce sold their prolific Uruguayan striker Ernesto Chevanton to French club Monaco in the close-season, many pundits added the southern club to the list of favourites for relegation.",Sports,"['lecc', 'sold', 'prolif', 'uruguayan', 'striker', 'ernesto', 'chevanton', 'french', 'club', 'monaco', 'close-season', 'mani', 'pundit', 'ad', 'southern', 'club', 'list', 'favourit', 'releg']",2
"A 24-year-old Danish football fan died after falling from the top tier of the stands at FC Copenhagen #39;s Parken Stadium during a weekend match against Viborg, news agency Ritzau said.",Sports,"['year-old', 'danish', 'footbal', 'fan', 'die', 'fall', 'tier', 'stand', 'fc', 'copenhagen', 'parken', 'stadium', 'dure', 'weekend', 'match', 'viborg', 'news', 'agenc', 'ritzau']",2
David Akers kicked a 50-yard field goal in overtime to help the Eagles to a 34-to-31 victory over the Cleveland Browns. Donovan McNabb matched a career high with four touchdown passes.,Sports,"['david', 'aker', 'kick', 'yard', 'field', 'goal', 'overtim', 'help', 'eagl', 'victori', 'cleveland', 'brown', 'donovan', 'mcnabb', 'match', 'career', 'high', 'touchdown', 'pass']",2
"AP - Ben Obomanu used to be curious about the goats of the sports world, the guys who had the game in their hands and failed. ""Wow, I wonder how that guy feels,"" he'd ask himself. He doesn't have to ask anymore. Not since ""The Drop,"" his own moment of infamy when a chance to beat Mississippi last season slipped through his hands in the end zone, turning his dream game into a nightmare.",Sports,"['ben', 'obomanu', 'use', 'curious', 'goat', 'sport', 'world', 'guy', 'game', 'hand', 'fail', 'wow', 'wonder', 'guy', 'feel', ""he'd"", 'ask', ""doesn't"", 'ask', 'anymor', 'sinc', 'drop', 'moment', 'infami', 'chanc', 'beat', 'mississippi', 'season', 'slip', 'hand', 'end', 'zone', 'turn', 'dream', 'game', 'nightmar']",2
"Our thoughts are with the Hendricks Motorsport team in the United States today following the plane crash in Sunday which killed five team members, two family members and three pilots.",Sports,"['thought', 'hendrick', 'motorsport', 'team', 'unit', 'state', 'today', 'follow', 'plane', 'crash', 'sunday', 'kill', 'team', 'member', 'famili', 'member', 'pilot']",2
"HE IS THE face of sporting evil, this man who once was an accomplished bass player and now leers at us from a television screen describing the hell he hath wrought on the games people play and on the people who play them.",Sports,"['face', 'sport', 'evil', 'man', 'onc', 'accomplish', 'bass', 'player', 'leer', 'televis', 'screen', 'describ', 'hell', 'hath', 'wrought', 'game', 'peopl', 'play', 'peopl', 'play']",2
"Baltimore, MD (Sports Network) - Baltimore Ravens All-Pro offensive tackle Jonathan Ogden could miss this week #39;s game at Philadelphia against the undefeated Eagles because of a left hamstring injury.",Sports,"['baltimor', 'md', 'sport', 'network', 'baltimor', 'raven', 'all-pro', 'offens', 'tackl', 'jonathan', 'ogden', 'miss', 'week', 'game', 'philadelphia', 'undef', 'eagl', 'becaus', 'left', 'hamstr', 'injuri']",2
"ST LOUIS (Reuters) - So much for the ""Curse of the  Bambino.""",Sports,"['st', 'loui', 'reuter', 'curs', 'bambino']",2
AP - There are several reasons the Jacksonville Jaguars have gone from 1-6 at this time a year ago to their current 5-2 record. The answer given by most players is just one word: confidence.,Sports,"['sever', 'reason', 'jacksonvill', 'jaguar', 'gone', 'time', 'year', 'ago', 'current', 'record', 'answer', 'given', 'player', 'just', 'word', 'confid']",2
"There is no simple way to replace one of the most accurate outside shooters in the game, but starting next week, barring a miraculous turn in Allan Houston #39;s health, the Knicks will try.",Sports,"['simpl', 'way', 'replac', 'accur', 'outsid', 'shooter', 'game', 'start', 'week', 'bar', 'miracul', 'turn', 'allan', 'houston', 'health', 'knick', 'tri']",2
"In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for coming sooner rather than later.",Sports,"['somber', 'tone', 'profession', 'adject', 'presid', 'athlet', 'director', 'no-longer-the-football-coach', 'took', 'turn', 'announc', 'univers', 'florida', 'monday', 'surpris', 'onli', 'come', 'sooner', 'later']",2
"Monday #39;s workout at Busch Stadium contained a few more St. Louis Cardinals than you #39;d expect considering it was optional, but you could understand why they #39;d want to",Sports,"['monday', 'workout', 'busch', 'stadium', 'contain', 'st', 'loui', 'cardin', ';d', 'expect', 'consid', 'option', 'understand', 'whi', ';d', 'want']",2
"In his previous stints with Cleveland and Colorado, the teams were rebuilding. They didn #39;t do well and he was let go. By Don Bostrom.",Sports,"['previous', 'stint', 'cleveland', 'colorado', 'team', 'rebuild', 'didn', 't', 'let', 'don', 'bostrom']",2
Crews on all-terrain vehicles yesterday recovered the bodies of all 10 people killed in the crash of a Hendrick Motorsports plane that was carrying family and friends of one of NASCAR's top syndicates.,Sports,"['crew', 'all-terrain', 'vehicl', 'yesterday', 'recov', 'bodi', 'peopl', 'kill', 'crash', 'hendrick', 'motorsport', 'plane', 'carri', 'famili', 'friend', 'nascar', 'syndic']",2
The aging process for veteran NBA players is usually accelerated when they have reached their tenth season. Penny Hardaway has 11 years and 647 games on his odometer and he can feel it in his bones and joints.,Sports,"['age', 'process', 'veteran', 'nba', 'player', 'usual', 'acceler', 'reach', 'tenth', 'season', 'penni', 'hardaway', 'year', 'game', 'odomet', 'feel', 'bone', 'joint']",2
Zimbabwe held up England #39;s charge as they battled to avert a series whitewash in the fourth one-day international in Bulawayo today.,Sports,"['zimbabw', 'held', 'england', 'charg', 'battl', 'avert', 'seri', 'whitewash', 'fourth', 'one-day', 'intern', 'bulawayo', 'today']",2
"Twenty-year-old Miss Peru has been crowned Miss World in a southern Chinese resort town, as China looks to become the regular host of an event that would have once been deemed heretical by its Communist leaders.",Sports,"['twenty-year-old', 'miss', 'peru', 'crown', 'miss', 'world', 'southern', 'chines', 'resort', 'town', 'china', 'look', 'becom', 'regular', 'host', 'event', 'onc', 'deem', 'heret', 'communist', 'leader']",2
The 34-year-old tore his right hamstring on day one of the third Test against India at the VCA Ground just as he was presenting a very good case to be retained when captain Ricky Ponting returns from injury next week.,Sports,"['year-old', 'tore', 'right', 'hamstr', 'day', 'test', 'india', 'vca', 'ground', 'just', 'present', 'veri', 'good', 'case', 'retain', 'captain', 'ricki', 'pont', 'return', 'injuri', 'week']",2
"The man who says he didn #39;t have a pair of shoes until he was 12 is now fielding offers in the millions for a horse he compares to the late Dubai Millennium, the best in the world a few years ago.",Sports,"['man', 'didn', 't', 'pair', 'shoe', 'field', 'offer', 'million', 'hors', 'compar', 'late', 'dubai', 'millennium', 'best', 'world', 'year', 'ago']",2
LONDON (Reuters) - World marathon record holder Paula  Radcliffe believes she has put her failure at the Athens  Olympics behind her after announcing on Tuesday that she will  run in the New York marathon on November 7.,Sports,"['london', 'reuter', 'world', 'marathon', 'record', 'holder', 'paula', 'radcliff', 'believ', 'failur', 'athen', 'olymp', 'announc', 'tuesday', 'run', 'new', 'york', 'marathon', 'novemb']",2
Family members of a college student killed by Boston police during a Red Sox celebration will wait for an internal investigation before deciding if they will sue the department.,Sports,"['famili', 'member', 'colleg', 'student', 'kill', 'boston', 'polic', 'dure', 'red', 'sox', 'celebr', 'wait', 'intern', 'investig', 'befor', 'decid', 'sue', 'depart']",2
"As hundreds of mourners paid their final respects Tuesday to Victoria Snelgrove, her pastor denounced the raucous fans who prompted police to fire the pepper-spray pellet that killed the college student.",Sports,"['hundr', 'mourner', 'paid', 'final', 'respect', 'tuesday', 'victoria', 'snelgrov', 'pastor', 'denounc', 'raucous', 'fan', 'prompt', 'polic', 'pepper-spray', 'pellet', 'kill', 'colleg', 'student']",2
"The Bengals were happy to be back on Monday Night Football after a 15 year absence. From gameplan to execution, they looked very good.",Sports,"['bengal', 'happi', 'monday', 'night', 'footbal', 'year', 'absenc', 'gameplan', 'execut', 'look', 'veri', 'good']",2
"Bayern Munich reined in Bundesliga leaders Wolfsburg on Tuesday with a 2-0 victory, courtesy of a double strike from Peruvian striker Claudio Pizarro in his first match in a month.",Sports,"['bayern', 'munich', 'rein', 'bundesliga', 'leader', 'wolfsburg', 'tuesday', 'victori', 'courtesi', 'doubl', 'strike', 'peruvian', 'striker', 'claudio', 'pizarro', 'match', 'month']",2
"After losing the first two games to the Boston Red Sox, the St. Louis Cardinals try to make the World Series competitive by winning Tuesday night's Game 3 at home. Three-time Cy Young Award winner Pedro Martinez starts for Boston against journeyman Jeff Suppan, who used to play for the Red Sox. Both are 16-9.",Sports,"['lose', 'game', 'boston', 'red', 'sox', 'st', 'loui', 'cardin', 'tri', 'make', 'world', 'seri', 'competit', 'win', 'tuesday', 'night', 'game', 'home', 'three-tim', 'cy', 'young', 'award', 'winner', 'pedro', 'martinez', 'start', 'boston', 'journeyman', 'jeff', 'suppan', 'use', 'play', 'red', 'sox']",2
"The result of the Calgary-BC game last Friday night will stand, the CFL announced yesterday. While a review of videotape from the game confirmed an officiating error resulting in a no-yards",Sports,"['result', 'calgary-bc', 'game', 'friday', 'night', 'stand', 'cfl', 'announc', 'yesterday', 'review', 'videotap', 'game', 'confirm', 'offici', 'error', 'result', 'no-yard']",2
AP - Florida athletic director Jeremy Foley denied a report Tuesday that school officials have contacted former coach Steve Spurrier about replacing Ron Zook.,Sports,"['florida', 'athlet', 'director', 'jeremi', 'foley', 'deni', 'report', 'tuesday', 'school', 'offici', 'contact', 'coach', 'steve', 'spurrier', 'replac', 'ron', 'zook']",2
"San Francisco Giants slugger Barry Bonds, who hit .362, set a record with 232 walks and topped 700 career homers, was named 2004 player of the year by The Sporting News.",Sports,"['san', 'francisco', 'giant', 'slugger', 'barri', 'bond', 'hit', 'set', 'record', 'walk', 'career', 'homer', 'player', 'year', 'sport', 'news']",2
"Joe Paterno often has talked about the profound impact that a piece of classic literature has had on his life. While a student at Brooklyn Prep in the early 1940s, he devoured TheAeneid, written by the Roman poet Virgil.",Sports,"['joe', 'paterno', 'talk', 'profound', 'impact', 'piec', 'classic', 'literatur', 'life', 'student', 'brooklyn', 'prep', 'earli', 'devour', 'theaeneid', 'written', 'roman', 'poet', 'virgil']",2
"AP - Don't question Pedro Martinez anymore. Fame and fortune already his, Martinez finally made it to the World Series on Tuesday night. And when he got there, he shut down the St. Louis Cardinals, putting the Boston Red Sox within one victory of the World Series title that has eluded them since 1918.",Sports,"[""don't"", 'question', 'pedro', 'martinez', 'anymor', 'fame', 'fortun', 'alreadi', 'martinez', 'final', 'world', 'seri', 'tuesday', 'night', 'got', 'shut', 'st', 'loui', 'cardin', 'boston', 'red', 'sox', 'victori', 'world', 'seri', 'titl', 'elud', 'sinc']",2
"ST. LOUIS (Reuters) - Pedro Martinez pitched seven shutout  innings and Manny Ramirez hit a home run as the Boston Red Sox  beat the St. Louis Cardinals 4-1 Tuesday, moving to the brink  of their first World Series title since 1918.",Sports,"['st', 'loui', 'reuter', 'pedro', 'martinez', 'pitch', 'seven', 'shutout', 'inning', 'manni', 'ramirez', 'hit', 'home', 'run', 'boston', 'red', 'sox', 'beat', 'st', 'loui', 'cardin', 'tuesday', 'brink', 'world', 'seri', 'titl', 'sinc']",2
"ST. LOUIS (Reuters) - Pedro Martinez pitched seven shutout  innings and Manny Ramirez hit a home run as the Boston Red Sox  beat the St. Louis Cardinals 4-1 Tuesday, moving to the brink  of their first World Series title since 1918.",Sports,"['st', 'loui', 'reuter', 'pedro', 'martinez', 'pitch', 'seven', 'shutout', 'inning', 'manni', 'ramirez', 'hit', 'home', 'run', 'boston', 'red', 'sox', 'beat', 'st', 'loui', 'cardin', 'tuesday', 'brink', 'world', 'seri', 'titl', 'sinc']",2
The Washington Wizards #39; Brendan Haywood and Larry Hughes could face suspensions for their part in a fight during Monday night #39;s preseason game against the Bulls in Chicago.,Sports,"['washington', 'wizard', 'brendan', 'haywood', 'larri', 'hugh', 'face', 'suspens', 'fight', 'dure', 'monday', 'night', 'preseason', 'game', 'bull', 'chicago']",2
"AP - Bobby Avila, a three-time All-Star who won the American League batting title in 1954, died Tuesday of complications from diabetes and a lung ailment. He was 78.",Sports,"['bobbi', 'avila', 'three-tim', 'all-star', 'won', 'american', 'leagu', 'bat', 'titl', 'die', 'tuesday', 'complic', 'diabet', 'lung', 'ailment']",2
"Any time in the last decade and a half, yesterday's result would have been an upset. With a 3-2 victory over host Winchester, the Belmont girls' soccer team took the Middlesex League title from the Sachems for the first time in 16 years, and avenged a 1-1 tie with Winchester that was the only blemish on a 15-0-1 season.",Sports,"['ani', 'time', 'decad', 'half', 'yesterday', 'result', 'upset', 'victori', 'host', 'winchest', 'belmont', 'girl', 'soccer', 'team', 'took', 'middlesex', 'leagu', 'titl', 'sachem', 'time', 'year', 'aveng', 'tie', 'winchest', 'onli', 'blemish', '--', 'season']",2
Unless there #39;s an extenuating circumstance - see the University of Arizona last September - it #39;s generally considered poor form to change football coaches in midseason.,Sports,"['unless', 'extenu', 'circumst', 'univers', 'arizona', 'septemb', 'general', 'consid', 'poor', 'form', 'chang', 'footbal', 'coach', 'midseason']",2
"For the 3,000 Britons who will run in the New York City marathon next month the most important thing will be to finish the 26.2-mile race, in order to achieve a sense of personal fulfilment.",Sports,"['briton', 'run', 'new', 'york', 'citi', 'marathon', 'month', 'import', 'thing', 'finish', '.-', 'mile', 'race', 'order', 'achiev', 'sens', 'person', 'fulfil']",2
"The two teams that shared the Pac-10 women #39;s basketball title last season -- Stanford and Arizona -- are primed to share it again, according to the annual poll released at Pac-10 media day Tuesday at HP Pavilion in San Jose.",Sports,"['team', 'share', 'pac', 'women', 'basketbal', 'titl', 'season', 'stanford', 'arizona', 'prime', 'share', 'accord', 'annual', 'poll', 'releas', 'pac', 'media', 'day', 'tuesday', 'hp', 'pavilion', 'san', 'jose']",2
"Hakim Hill, the ASU football teams oft-controversial running back, will be back on the field when the Sun Devils travel to face California, head coach Dirk Koetter announced Tuesday.",Sports,"['hakim', 'hill', 'asu', 'footbal', 'team', 'oft-controversi', 'run', 'field', 'sun', 'devil', 'travel', 'face', 'california', 'head', 'coach', 'dirk', 'koetter', 'announc', 'tuesday']",2
"The second day of the third Test at Nagpur belonged to Australia #39;s bowlers, with their attritional approach wearing down India #39;s batsmen.",Sports,"['second', 'day', 'test', 'nagpur', 'belong', 'australia', 'bowler', 'attrit', 'approach', 'wear', 'india', 'batsmen']",2
Tara VanDerveer stepped to the dais at the Pacific-10 Conference women #39;s basketball media day Tuesday and was asked to make an opening comment.,Sports,"['tara', 'vanderv', 'step', 'dai', 'pacif', 'confer', 'women', 'basketbal', 'media', 'day', 'tuesday', 'ask', 'make', 'open', 'comment']",2
"Jim Leyland just might be ready to manage a Major League Baseball team again, and he will reportedly interview for jobs with the Philadelphia Phillies and New York Mets, according to the NY Daily News.",Sports,"['jim', 'leyland', 'just', 'readi', 'manag', 'major', 'leagu', 'basebal', 'team', 'report', 'interview', 'job', 'philadelphia', 'philli', 'new', 'york', 'met', 'accord', 'ny', 'daili', 'news']",2
Reuters - Giddiness. Paranoia. Arrogance. Caution.\All were on display on Wednesday in Boston as the supposedly\cursed Red Sox moved within one victory of a baseball\championship that has eluded them for 86 years.,Sports,"['reuter', 'giddi', 'paranoia', 'arrog', 'caution', 'display', 'wednesday', 'boston', 'suppos', 'curs', 'red', 'sox', 'victori', 'basebal', 'championship', 'elud', 'year']",2
"AP - Rafael Palmeiro didn't want his homecoming with the Baltimore Orioles to end after just one season, so he took a pay cut and accepted a one-year,  #36;3 million contract Wednesday.",Sports,"['rafael', 'palmeiro', ""didn't"", 'want', 'homecom', 'baltimor', 'oriol', 'end', 'just', 'season', 'took', 'pay', 'cut', 'accept', 'one-year', 'million', 'contract', 'wednesday']",2
"Arsenal FC have agreed a three-year contract extension with manager Arsne Wenger, retaining the Frenchman #39;s services until May 2008.",Sports,"['arsenal', 'fc', 'agre', 'three-year', 'contract', 'extens', 'manag', 'arsn', 'wenger', 'retain', 'frenchman', 'servic']",2
MATEJA KEZMAN finally broke his scoring duck to settle this League Cup derby at Stamford Bridge today. Kezman missed a string of chances before firing in from Joe Cole #39;s through-ball in the 57th-minute to quash the Hammers #39; hopes of making the last 16.,Sports,"['mateja', 'kezman', 'final', 'broke', 'score', 'duck', 'settl', 'leagu', 'cup', 'derbi', 'stamford', 'bridg', 'today', 'kezman', 'miss', 'string', 'chanc', 'befor', 'joe', 'cole', 'through-bal', 'th', 'minut', 'quash', 'hammer', 'hope', 'make']",2
AP - Georgia Tech wants to avoid being embarrassed by another ACC rookie.,Sports,"['georgia', 'tech', 'want', 'avoid', 'embarrass', 'anoth', 'acc', 'rooki']",2
"FRANKFURT, Germany -- Hosts Germany will play in the opening match of the 2006 World Cup, the organizing committee of the governing body FIFA announced on Wednesday.",Sports,"['frankfurt', 'germani', 'host', 'germani', 'play', 'open', 'match', 'world', 'cup', 'organ', 'committe', 'govern', 'bodi', 'fifa', 'announc', 'wednesday']",2
Bulgarian teenager Valeri Bojinov scored twice as Lecce came from two goals behind to draw 2-2 with Inter Milan in Italian first division league on Wednesday.,Sports,"['bulgarian', 'teenag', 'valeri', 'bojinov', 'score', 'twice', 'lecc', 'came', 'goal', 'draw', 'inter', 'milan', 'italian', 'divis', 'leagu', 'wednesday']",2
"Until Theo Epstein became the general manager of the Boston Red Sox two years ago, at 28, life had offered him little cause to believe in superstition.",Sports,"['theo', 'epstein', 'becam', 'general', 'manag', 'boston', 'red', 'sox', 'year', 'ago', 'life', 'offer', 'littl', 'caus', 'believ', 'superstit']",2
"Baltimore Ravens linebacker Ray Lewis took a deep breath as he prepared to answer yet another question about Terrell Owens, the wide receiver who spurned an",Sports,"['baltimor', 'raven', 'lineback', 'ray', 'lewi', 'took', 'deep', 'breath', 'prepar', 'answer', 'anoth', 'question', 'terrel', 'owen', 'wide', 'receiv', 'spurn']",2
Mateja Kezman finally broke his Chelsea goal duck with the winner against a spirited West Ham in the Carling Cup. The striker was making his 13th outing for Chelsea and he arrowed in a second half shot past keeper James Walker.,Sports,"['mateja', 'kezman', 'final', 'broke', 'chelsea', 'goal', 'duck', 'winner', 'spirit', 'west', 'ham', 'carl', 'cup', 'striker', 'make', 'th', 'outing', 'chelsea', 'arrow', 'second', 'half', 'shot', 'past', 'keeper', 'jame', 'walker']",2
"Tim Henman confirmed he was in good health, despite being diagnosed with a magnesium deficiency, after a straight-sets win over Antony Dupuis in the first round of the Davidoff Swiss Masters.",Sports,"['tim', 'henman', 'confirm', 'good', 'health', 'despit', 'diagnos', 'magnesium', 'defici', 'straight-set', 'win', 'antoni', 'dupui', 'round', 'davidoff', 'swiss', 'master']",2
Results of X-rays on Gary Payton #39;s right hand revealed a non-displaced fracture in the point guard #39;s right thumb. Payton did not play last night against the,Sports,"['result', 'x-ray', 'gari', 'payton', 'right', 'hand', 'reveal', 'non-displac', 'fractur', 'point', 'guard', 'right', 'thumb', 'payton', 'did', 'play', 'night']",2
"TIM HENMAN showed he was on top form despite being diagnosed as suffering from magnesium deficiency, with a straight-sets win over Antony Dupuis in the first round of the Davidoff Swiss Masters.",Sports,"['tim', 'henman', 'form', 'despit', 'diagnos', 'suffer', 'magnesium', 'defici', 'straight-set', 'win', 'antoni', 'dupui', 'round', 'davidoff', 'swiss', 'master']",2
NEW YORK - Brendan Haywood of the Washington Wizards was suspended for three games by the NBA yesterday for fighting during a pre-season game against the Chicago Bulls.,Sports,"['new', 'york', 'brendan', 'haywood', 'washington', 'wizard', 'suspend', 'game', 'nba', 'yesterday', 'fight', 'dure', 'pre-season', 'game', 'chicago', 'bull']",2
"It #39;s hard to imagine, but the league that gave us college basketball #39;s last two national champions is about to get a lot better.",Sports,"['hard', 'imagin', 'leagu', 'gave', 'colleg', 'basketbal', 'nation', 'champion', 'lot', 'better']",2
"When we look back on this improbable postseason turnaround by the Red Sox, one of the turning points will be hard to find unless we recall the words of Red Sox manager Terry Francona in the aftermath of the humiliating 19-8 loss to the Yankees in Game 3 of the American League Championship Series.",Sports,"['look', 'improb', 'postseason', 'turnaround', 'red', 'sox', 'turn', 'point', 'hard', 'unless', 'recal', 'word', 'red', 'sox', 'manag', 'terri', 'francona', 'aftermath', 'humili', 'loss', 'yanke', 'game', 'american', 'leagu', 'championship', 'seri']",2
"For Derek Lowe, two roads diverged not in a yellow wood, as New England's poet laureate Robert Frost had it, but on the greenswards of Fenway Park, Yankee Stadium, and Busch Stadium.",Sports,"['derek', 'low', 'road', 'diverg', 'yellow', 'wood', 'new', 'england', 'poet', 'laureat', 'robert', 'frost', 'greensward', 'fenway', 'park', 'yanke', 'stadium', 'busch', 'stadium']",2
"College field hockey: UMass-Dartmouth at Salve Regina, 3 p.m.; UNH at BC, 7 p.m.; Anna Maria at Westfield St., 7 p.m.",Sports,"['colleg', 'field', 'hockey', 'umass-dartmouth', 'salv', 'regina', 'p', 'm', 'unh', 'bc', 'p', 'm', 'anna', 'maria', 'westfield', 'st', 'p', 'm']",2
